agent_id,given_link_type_code,road_sequence,from_node_id,to_node_id,link_id,trace_no,trace_id,length,distance,link_type_code,geometry,old_agent_id
456,,7,20136,20137,8685,6634,7004295,0.12,0.71,,"MULTILINESTRING ((-77.041717 38.900203,-77.03943 38.900203))",219
456,,8,20137,20138,8688,6635,7004296,0.08,0.79,,"MULTILINESTRING ((-77.03943 38.900203,-77.037978 38.900193))",219
456,,9,20138,20139,8691,6635,7004296,0.08,0.87,,"MULTILINESTRING ((-77.037978 38.900193,-77.036527 38.900193))",219
456,,10,20139,20141,8694,6635,7004296,0.08,0.95,,"MULTILINESTRING ((-77.036527 38.900193,-77.035108 38.900191))",219
456,,11,20141,21861,8703,6635,7004296,0.05,1,,"MULTILINESTRING ((-77.035108 38.900191,-77.035118 38.899483))",219
456,,12,21861,20163,14378,6636,7004297,0.05,1.05,,"MULTILINESTRING ((-77.035118 38.899483,-77.035128 38.898722))",219
456,,13,20163,20160,8774,6636,7004297,0.08,1.13,,"MULTILINESTRING ((-77.035128 38.898722,-77.033659 38.898791))",219
456,,14,20160,20181,8767,6636,7004297,0.03,1.16,,"MULTILINESTRING ((-77.033659 38.898791,-77.033659 38.898302))",219
456,,15,20181,21606,8837,6636,7004297,0.07,1.23,,"MULTILINESTRING ((-77.033659 38.898302,-77.033648 38.897311))",219
456,,16,21606,20087,13591,6636,7004297,0.06,1.29,,"MULTILINESTRING ((-77.033648 38.897311,-77.033655 38.896416))",219
456,,17,20087,20190,8533,6636,7004297,0.07,1.36,,"MULTILINESTRING ((-77.033655 38.896416,-77.033658 38.895472))",219
456,,18,20190,20189,8866,6637,7004298,0.03,1.39,,"MULTILINESTRING ((-77.033658 38.895472,-77.033085 38.895505))",219
456,,19,20189,20188,8863,6637,7004298,0.06,1.45,,"MULTILINESTRING ((-77.033085 38.895505,-77.031957 38.895521))",219
456,,20,20188,20088,8858,6637,7004298,0.07,1.52,,"MULTILINESTRING ((-77.031957 38.895521,-77.030717 38.895514))",219
456,,21,20088,20103,8536,6637,7004298,0.06,1.58,,"MULTILINESTRING ((-77.030717 38.895514,-77.029617 38.895503))",219
456,,22,20103,20102,8588,6638,7004299,0.09,1.67,,"MULTILINESTRING ((-77.029617 38.895503,-77.028099 38.895102))",219
456,,23,20102,20526,8583,6639,7004300,0.06,1.73,,"MULTILINESTRING ((-77.028099 38.895102,-77.026999 38.894792))",219
456,,24,20526,20099,9952,6639,7004300,0.06,1.79,,"MULTILINESTRING ((-77.026999 38.894792,-77.026008 38.894513))",219
456,,25,20099,20096,8574,6639,7004300,0.12,1.91,,"MULTILINESTRING ((-77.026008 38.894513,-77.023939 38.893942))",219
456,,26,20096,20095,8561,6640,7004301,0.02,1.93,,"MULTILINESTRING ((-77.023939 38.893942,-77.023513 38.893824))",219
456,,27,20095,20093,8559,6640,7004301,0.09,2.02,,"MULTILINESTRING ((-77.023513 38.893824,-77.021918 38.893382))",219
456,,28,20093,20058,8552,6640,7004301,0.09,2.11,,"MULTILINESTRING ((-77.021918 38.893382,-77.021907 38.892083))",219
456,,29,20058,20066,8436,6640,7004301,0.11,2.22,,"MULTILINESTRING ((-77.021907 38.892083,-77.0219 38.890551))",219
456,,30,20066,21842,8464,6640,7004301,0.08,2.3,,"MULTILINESTRING ((-77.0219 38.890551,-77.021899 38.889343))",219
456,,31,21842,20002,14319,6640,7004301,0.12,2.42,,"MULTILINESTRING ((-77.021899 38.889343,-77.021909 38.887561))",219
456,,32,20002,20315,8241,6641,7004302,0.11,2.53,,"MULTILINESTRING ((-77.021909 38.887561,-77.019896 38.887553))",219
456,,33,20315,20316,9276,6641,7004302,0.06,2.59,,"MULTILINESTRING ((-77.019896 38.887553,-77.018828 38.887562))",219
456,,34,20316,20318,9278,6642,7004303,0.07,2.66,,"MULTILINESTRING ((-77.018828 38.887562,-77.017539 38.887562))",219
456,,35,20318,20323,9286,6642,7004303,0.05,2.71,,"MULTILINESTRING ((-77.017539 38.887562,-77.016647 38.887551))",219
456,,36,20323,20325,9302,6642,7004303,0.08,2.79,,"MULTILINESTRING ((-77.016647 38.887551,-77.015199 38.887551))",219
456,,37,20325,20582,9308,6643,7004304,0.06,2.85,,"MULTILINESTRING ((-77.015199 38.887551,-77.0141 38.887551))",219
456,,38,20582,20199,10117,6644,7004305,0.32,3.17,,"MULTILINESTRING ((-77.0141 38.887551,-77.008127 38.887582))",219
456,,39,20199,20197,8895,6645,7004306,0.12,3.29,,"MULTILINESTRING ((-77.008127 38.887582,-77.005907 38.887601))",219
456,,40,20197,20196,8886,6646,7004307,0.07,3.36,,"MULTILINESTRING ((-77.005907 38.887601,-77.004579 38.887623))",219
456,,41,20196,20194,8884,6646,7004307,0.06,3.42,,"MULTILINESTRING ((-77.004579 38.887623,-77.003539 38.887593))",219
456,,42,20194,20198,8878,6646,7004307,0.09,3.51,,"MULTILINESTRING ((-77.003539 38.887593,-77.002028 38.886943))",219
456,,43,20198,20213,8892,6646,7004307,0.09,3.6,,"MULTILINESTRING ((-77.002028 38.886943,-77.000567 38.886352))",219
457,,1,21263,21259,12455,6649,7004310,0.14,0.14,,"MULTILINESTRING ((-76.998438 38.885493,-76.996158 38.884573))",219
457,,2,21259,21255,12446,6649,7004310,0.07,0.21,,"MULTILINESTRING ((-76.996158 38.884573,-76.994967 38.884081))",219
457,,3,21255,21250,12435,6650,7004311,0.21,0.42,,"MULTILINESTRING ((-76.994967 38.884081,-76.991517 38.882662))",219
457,,4,21250,21249,12415,6651,7004312,0.2,0.62,,"MULTILINESTRING ((-76.991517 38.882662,-76.988307 38.881352))",219
457,,5,21249,21248,12413,6652,7004313,0.19,0.81,,"MULTILINESTRING ((-76.988307 38.881352,-76.985209 38.880072))",219
457,,6,21248,21657,12410,6653,7004314,0.1,0.91,,"MULTILINESTRING ((-76.985209 38.880072,-76.983639 38.879432))",219
457,,7,21657,21297,13740,6653,7004314,0.12,1.03,,"MULTILINESTRING ((-76.983639 38.879432,-76.981658 38.878633))",219
457,,8,21297,21416,12568,6653,7004314,0.13,1.16,,"MULTILINESTRING ((-76.981658 38.878633,-76.979698 38.877663))",219
457,,9,21416,21417,12983,6653,7004314,0.01,1.17,,"MULTILINESTRING ((-76.979698 38.877663,-76.979498 38.877602))",219
457,,10,21417,20969,12985,6654,7004315,0.22,1.39,,"MULTILINESTRING ((-76.979498 38.877602,-76.976136 38.875913))",219
457,,11,20969,20967,11459,6654,7004315,0.15,1.54,,"MULTILINESTRING ((-76.976136 38.875913,-76.973717 38.874751))",219
457,,12,20967,21299,11457,6654,7004315,0.19,1.73,,"MULTILINESTRING ((-76.973717 38.874751,-76.97076 38.873391))",219
457,,13,21299,21332,12575,6655,7004316,0.11,1.84,,"MULTILINESTRING ((-76.97076 38.873391,-76.968958 38.872781))",219
457,,14,21332,21331,12703,6656,7004317,0.26,2.1,,"MULTILINESTRING ((-76.968958 38.872781,-76.964758 38.871083))",219
457,,15,21331,21320,12700,6658,7004319,0.27,2.37,,"MULTILINESTRING ((-76.964758 38.871083,-76.96039 38.869261))",219
457,,16,21320,21330,12657,6660,7004321,0.27,2.64,,"MULTILINESTRING ((-76.96039 38.869261,-76.959637 38.865332))",219
457,,17,21330,21329,12697,6661,7004322,0.24,2.88,,"MULTILINESTRING ((-76.959637 38.865332,-76.958999 38.861921))",219
457,,18,21329,21350,12691,6663,7004324,0.25,3.13,,"MULTILINESTRING ((-76.958999 38.861921,-76.9589 38.858341))",219
457,,19,21350,320,12771,6666,7004327,0.22,3.35,,"MULTILINESTRING ((-76.9589 38.858341,-76.962858 38.857362))",219
459,,1,21431,22864,13022,6672,7004333,0.14,0.14,,"MULTILINESTRING ((-77.087599 38.959331,-77.085727 38.960783))",220
459,,2,22864,21546,17553,6673,7004334,0.28,0.42,,"MULTILINESTRING ((-77.085727 38.960783,-77.083798 38.956992))",220
459,,3,21546,20715,13402,6673,7004334,0.17,0.59,,"MULTILINESTRING ((-77.083798 38.956992,-77.082628 38.954681))",220
459,,4,20715,21543,10576,6673,7004334,0.1,0.69,,"MULTILINESTRING ((-77.082628 38.954681,-77.081916 38.953292))",220
459,,5,21543,20716,13393,6673,7004334,0.26,0.95,,"MULTILINESTRING ((-77.081916 38.953292,-77.080358 38.949672))",220
459,,6,20716,20717,10580,6674,7004335,0.07,1.02,,"MULTILINESTRING ((-77.080358 38.949672,-77.08009 38.948653))",220
459,,7,20717,20718,10585,6674,7004335,0.06,1.08,,"MULTILINESTRING ((-77.08009 38.948653,-77.079677 38.947901))",220
459,,8,20718,20719,10588,6674,7004335,0.14,1.22,,"MULTILINESTRING ((-77.079677 38.947901,-77.078406 38.946362))",220
459,,9,20719,21540,10593,6675,7004336,0.12,1.34,,"MULTILINESTRING ((-77.078406 38.946362,-77.077919 38.944783))",220
459,,10,21540,20358,13382,6675,7004336,0.06,1.4,,"MULTILINESTRING ((-77.077919 38.944783,-77.077458 38.943932))",220
459,,11,20358,20721,9421,6675,7004336,0.06,1.46,,"MULTILINESTRING ((-77.077458 38.943932,-77.077028 38.943161))",220
459,,12,20721,21931,10599,6675,7004336,0.07,1.53,,"MULTILINESTRING ((-77.077028 38.943161,-77.0765 38.942203))",220
459,,13,21931,21930,14604,6676,7004337,0.2,1.73,,"MULTILINESTRING ((-77.0765 38.942203,-77.07501 38.939563))",220
459,,14,21930,21554,14600,6676,7004337,0.1,1.83,,"MULTILINESTRING ((-77.07501 38.939563,-77.074259 38.938163))",220
459,,15,21554,20722,13425,6676,7004337,0.06,1.89,,"MULTILINESTRING ((-77.074259 38.938163,-77.073777 38.937301))",220
459,,16,20722,20723,10600,6676,7004337,0.28,2.17,,"MULTILINESTRING ((-77.073777 38.937301,-77.072409 38.933472))",220
459,,17,20723,20695,10605,6677,7004338,0.11,2.28,,"MULTILINESTRING ((-77.072409 38.933472,-77.072618 38.931843))",220
459,,18,20695,21532,10512,6677,7004338,0.07,2.35,,"MULTILINESTRING ((-77.072618 38.931843,-77.072796 38.930852))",220
