first,agent_id,given_link_type_code,road_sequence,from_node_id,to_node_id,link_id,trace_no,trace_id,length,distance,link_type_code,geometry
first,58,,8,32208,32052,28173,850,2000164,0.08,0.92,,"MULTILINESTRING ((-77.040817 38.812454,-77.041069 38.811311))"
first,58,,9,32052,32056,27668,850,2000164,0.08,1,,"MULTILINESTRING ((-77.041069 38.811311,-77.041328 38.810183))"
first,58,,10,32056,32057,27683,852,2000166,0.24,1.24,,"MULTILINESTRING ((-77.041328 38.810183,-77.042049 38.806772))"
first,58,,11,32057,32166,27686,853,2000167,0.08,1.32,,"MULTILINESTRING ((-77.042049 38.806772,-77.042297 38.805632))"
first,58,,12,32166,32059,28046,853,2000167,0.08,1.4,,"MULTILINESTRING ((-77.042297 38.805632,-77.042539 38.804493))"
first,58,,13,32059,32379,27695,854,2000168,0.06,1.46,,"MULTILINESTRING ((-77.042539 38.804493,-77.043619 38.804622))"
first,58,,14,32379,32212,28589,855,2000169,0.06,1.52,,"MULTILINESTRING ((-77.043619 38.804622,-77.044756 38.804772))"
first,58,,15,32212,32065,28187,856,2000170,0.12,1.64,,"MULTILINESTRING ((-77.044756 38.804772,-77.046978 38.805073))"
first,58,,16,32065,32380,27713,858,2000172,0.12,1.76,,"MULTILINESTRING ((-77.046978 38.805073,-77.049178 38.805352))"
first,59,,1,32079,32085,27759,860,2000174,0.24,0.24,,"MULTILINESTRING ((-77.050259 38.805481,-77.054639 38.806031))"
first,59,,2,32085,32086,27785,862,2000176,0.14,0.38,,"MULTILINESTRING ((-77.054639 38.806031,-77.057278 38.806403))"
first,59,,3,32086,32157,27788,863,2000177,0.13,0.51,,"MULTILINESTRING ((-77.057278 38.806403,-77.059728 38.806712))"
first,59,,4,32157,32088,28014,863,2000177,0.06,0.57,,"MULTILINESTRING ((-77.059728 38.806712,-77.06089 38.806893))"
first,59,,5,32088,32091,27791,863,2000177,0.1,0.67,,"MULTILINESTRING ((-77.06089 38.806893,-77.062638 38.807213))"
first,59,,6,32091,32090,27799,864,2000178,0.23,0.9,,"MULTILINESTRING ((-77.062638 38.807213,-77.065678 38.805031))"
first,59,,7,32090,32105,27796,865,2000179,0.4,1.3,,"MULTILINESTRING ((-77.065678 38.805031,-77.072827 38.806213))"
first,59,,8,32105,32161,27837,867,2000181,0.17,1.47,,"MULTILINESTRING ((-77.072827 38.806213,-77.075898 38.806623))"
first,59,,9,32161,32348,28030,869,2000183,0.38,1.85,,"MULTILINESTRING ((-77.075898 38.806623,-77.082777 38.807612))"
first,59,,10,32348,32349,28496,870,2000184,0.25,2.1,,"MULTILINESTRING ((-77.082777 38.807612,-77.087277 38.808263))"
first,59,,11,32349,32111,28498,871,2000185,0.08,2.18,,"MULTILINESTRING ((-77.087277 38.808263,-77.088657 38.808492))"
first,59,,12,32111,32309,27856,871,2000185,0.09,2.27,,"MULTILINESTRING ((-77.088657 38.808492,-77.090257 38.808801))"
first,59,,13,32309,32310,28379,873,2000187,0.23,2.5,,"MULTILINESTRING ((-77.090257 38.808801,-77.094438 38.809633))"
first,59,,14,32310,32116,28380,874,2000188,0.18,2.68,,"MULTILINESTRING ((-77.094438 38.809633,-77.097688 38.810292))"
first,59,,15,32116,32311,27874,874,2000188,0.36,3.04,,"MULTILINESTRING ((-77.097688 38.810292,-77.104067 38.811613))"
first,60,,1,32117,32101,27875,879,2000193,0.16,0.16,,"MULTILINESTRING ((-77.112328 38.811712,-77.115188 38.811492))"
first,60,,2,32101,32324,27825,880,2000194,0.04,0.2,,"MULTILINESTRING ((-77.115188 38.811492,-77.11588 38.811552))"
first,60,,3,32324,32319,28423,881,2000195,0.21,0.41,,"MULTILINESTRING ((-77.11588 38.811552,-77.119758 38.812031))"
first,60,,4,32319,32147,28407,882,2000196,0.1,0.51,,"MULTILINESTRING ((-77.119758 38.812031,-77.121668 38.812282))"
first,60,,5,32147,32318,27978,883,2000197,0.19,0.7,,"MULTILINESTRING ((-77.121668 38.812282,-77.1252 38.812852))"
first,61,,1,32158,32083,28019,885,2000199,0.06,0.06,,"MULTILINESTRING ((-77.054128 38.812761,-77.053279 38.812273))"
first,61,,2,32083,32365,27777,886,2000200,0.04,0.1,,"MULTILINESTRING ((-77.053279 38.812273,-77.053139 38.812852))"
first,61,,3,32365,32201,28546,888,2000202,0.18,0.28,,"MULTILINESTRING ((-77.053139 38.812852,-77.04991 38.812442))"
first,61,,4,32201,32202,28146,888,2000202,0.08,0.36,,"MULTILINESTRING ((-77.04991 38.812442,-77.049679 38.813551))"
first,61,,5,32202,32205,28150,889,2000203,0.06,0.42,,"MULTILINESTRING ((-77.049679 38.813551,-77.048587 38.813423))"
first,61,,6,32205,32054,28159,891,2000205,0.18,0.6,,"MULTILINESTRING ((-77.048587 38.813423,-77.045249 38.812993))"
first,61,,7,32054,32208,27677,895,2000209,0.24,0.84,,"MULTILINESTRING ((-77.045249 38.812993,-77.040817 38.812454))"
first,61,,8,32208,32052,28173,896,2000210,0.08,0.92,,"MULTILINESTRING ((-77.040817 38.812454,-77.041069 38.811311))"
first,61,,9,32052,32056,27668,896,2000210,0.08,1,,"MULTILINESTRING ((-77.041069 38.811311,-77.041328 38.810183))"
first,61,,10,32056,32057,27683,898,2000212,0.24,1.24,,"MULTILINESTRING ((-77.041328 38.810183,-77.042049 38.806772))"
first,61,,11,32057,32166,27686,899,2000213,0.08,1.32,,"MULTILINESTRING ((-77.042049 38.806772,-77.042297 38.805632))"
first,61,,12,32166,32059,28046,899,2000213,0.08,1.4,,"MULTILINESTRING ((-77.042297 38.805632,-77.042539 38.804493))"
first,61,,13,32059,32379,27695,900,2000214,0.06,1.46,,"MULTILINESTRING ((-77.042539 38.804493,-77.043619 38.804622))"
first,61,,14,32379,32212,28589,901,2000215,0.06,1.52,,"MULTILINESTRING ((-77.043619 38.804622,-77.044756 38.804772))"
first,61,,15,32212,32065,28187,902,2000216,0.12,1.64,,"MULTILINESTRING ((-77.044756 38.804772,-77.046978 38.805073))"
first,61,,16,32065,32380,27713,904,2000218,0.12,1.76,,"MULTILINESTRING ((-77.046978 38.805073,-77.049178 38.805352))"
first,62,,1,32079,32085,27759,906,2000220,0.24,0.24,,"MULTILINESTRING ((-77.050259 38.805481,-77.054639 38.806031))"
first,62,,2,32085,32086,27785,908,2000222,0.14,0.38,,"MULTILINESTRING ((-77.054639 38.806031,-77.057278 38.806403))"
first,62,,3,32086,32157,27788,909,2000223,0.13,0.51,,"MULTILINESTRING ((-77.057278 38.806403,-77.059728 38.806712))"
first,62,,4,32157,32088,28014,909,2000223,0.06,0.57,,"MULTILINESTRING ((-77.059728 38.806712,-77.06089 38.806893))"
first,62,,5,32088,32091,27791,909,2000223,0.1,0.67,,"MULTILINESTRING ((-77.06089 38.806893,-77.062638 38.807213))"
first,62,,6,32091,32090,27799,910,2000224,0.23,0.9,,"MULTILINESTRING ((-77.062638 38.807213,-77.065678 38.805031))"
first,62,,7,32090,32105,27796,911,2000225,0.4,1.3,,"MULTILINESTRING ((-77.065678 38.805031,-77.072827 38.806213))"
first,62,,8,32105,32161,27837,913,2000227,0.17,1.47,,"MULTILINESTRING ((-77.072827 38.806213,-77.075898 38.806623))"
first,62,,9,32161,32348,28030,915,2000229,0.38,1.85,,"MULTILINESTRING ((-77.075898 38.806623,-77.082777 38.807612))"
first,62,,10,32348,32349,28496,916,2000230,0.25,2.1,,"MULTILINESTRING ((-77.082777 38.807612,-77.087277 38.808263))"
first,62,,11,32349,32111,28498,917,2000231,0.08,2.18,,"MULTILINESTRING ((-77.087277 38.808263,-77.088657 38.808492))"
first,62,,12,32111,32309,27856,917,2000231,0.09,2.27,,"MULTILINESTRING ((-77.088657 38.808492,-77.090257 38.808801))"
first,62,,13,32309,32310,28379,919,2000233,0.23,2.5,,"MULTILINESTRING ((-77.090257 38.808801,-77.094438 38.809633))"
first,62,,14,32310,32116,28380,920,2000234,0.18,2.68,,"MULTILINESTRING ((-77.094438 38.809633,-77.097688 38.810292))"
first,62,,15,32116,32311,27874,920,2000234,0.36,3.04,,"MULTILINESTRING ((-77.097688 38.810292,-77.104067 38.811613))"
first,63,,1,32117,32101,27875,925,2000239,0.16,0.16,,"MULTILINESTRING ((-77.112328 38.811712,-77.115188 38.811492))"
first,63,,2,32101,32324,27825,926,2000240,0.04,0.2,,"MULTILINESTRING ((-77.115188 38.811492,-77.11588 38.811552))"
first,63,,3,32324,32319,28423,927,2000241,0.21,0.41,,"MULTILINESTRING ((-77.11588 38.811552,-77.119758 38.812031))"
first,63,,4,32319,32147,28407,928,2000242,0.1,0.51,,"MULTILINESTRING ((-77.119758 38.812031,-77.121668 38.812282))"
first,63,,5,32147,32318,27978,929,2000243,0.19,0.7,,"MULTILINESTRING ((-77.121668 38.812282,-77.1252 38.812852))"
first,63,,6,32318,32141,28403,930,2000244,0.09,0.79,,"MULTILINESTRING ((-77.1252 38.812852,-77.126629 38.813413))"
first,63,,7,32141,32146,27955,930,2000244,0.16,0.95,,"MULTILINESTRING ((-77.126629 38.813413,-77.129389 38.814231))"
first,63,,8,32146,32097,27972,932,2000246,0.25,1.2,,"MULTILINESTRING ((-77.129389 38.814231,-77.131798 38.811222))"
first,63,,9,32097,32102,27816,932,2000246,0.06,1.26,,"MULTILINESTRING ((-77.131798 38.811222,-77.132119 38.810373))"
first,63,,10,32102,32144,27827,938,2000252,0.2,1.46,,"MULTILINESTRING ((-77.132119 38.810373,-77.133058 38.807602))"
first,63,,11,32144,32321,27968,939,2000253,0.13,1.59,,"MULTILINESTRING ((-77.133058 38.807602,-77.133679 38.805739))"
first,64,,1,1564,32300,3684,944,2000258,0.2,0.2,,"MULTILINESTRING ((-77.114731 38.839527,-77.111037 38.838842))"
first,64,,2,32300,32133,28349,946,2000260,0.28,0.48,,"MULTILINESTRING ((-77.111037 38.838842,-77.107548 38.841651))"
first,64,,3,32133,32132,27930,948,2000262,0.15,0.63,,"MULTILINESTRING ((-77.107548 38.841651,-77.105867 38.839923))"
first,64,,4,32132,32302,27928,948,2000262,0.07,0.7,,"MULTILINESTRING ((-77.105867 38.839923,-77.105157 38.839133))"
first,64,,5,32302,32184,28356,948,2000262,0.2,0.9,,"MULTILINESTRING ((-77.105157 38.839133,-77.102647 38.837122))"
first,64,,6,32184,32264,28099,950,2000264,0.08,0.98,,"MULTILINESTRING ((-77.102647 38.837122,-77.101418 38.836472))"
first,64,,7,32264,32131,28289,951,2000265,0.35,1.33,,"MULTILINESTRING ((-77.101418 38.836472,-77.096148 38.833542))"
first,64,,8,32131,32130,27923,951,2000265,0.12,1.45,,"MULTILINESTRING ((-77.096148 38.833542,-77.094608 38.832362))"
first,64,,9,32130,32152,27921,952,2000266,0.13,1.58,,"MULTILINESTRING ((-77.094608 38.832362,-77.092897 38.831021))"
first,64,,10,32152,32150,28001,955,2000269,0.41,1.99,,"MULTILINESTRING ((-77.092897 38.831021,-77.087447 38.826882))"
first,64,,11,32150,32352,27993,957,2000271,0.29,2.28,,"MULTILINESTRING ((-77.087447 38.826882,-77.083309 38.824112))"
first,64,,12,32352,32108,28507,958,2000272,0.28,2.56,,"MULTILINESTRING ((-77.083309 38.824112,-77.079617 38.821363))"
first,65,,1,32107,32106,27844,962,2000276,0.47,0.47,,"MULTILINESTRING ((-77.080128 38.814182,-77.071547 38.814053))"
first,65,,2,32106,32163,27840,963,2000277,0.19,0.66,,"MULTILINESTRING ((-77.071547 38.814053,-77.068998 38.812133))"
first,65,,3,32163,32347,28036,964,2000278,0.12,0.78,,"MULTILINESTRING ((-77.068998 38.812133,-77.067336 38.810882))"
first,65,,4,32347,32091,28492,965,2000279,0.36,1.14,,"MULTILINESTRING ((-77.067336 38.810882,-77.062638 38.807213))"
first,66,,1,1564,32300,3684,970,2000284,0.2,0.2,,"MULTILINESTRING ((-77.114731 38.839527,-77.111037 38.838842))"
first,66,,2,32300,32133,28349,972,2000286,0.28,0.48,,"MULTILINESTRING ((-77.111037 38.838842,-77.107548 38.841651))"
first,66,,3,32133,32132,27930,974,2000288,0.15,0.63,,"MULTILINESTRING ((-77.107548 38.841651,-77.105867 38.839923))"
first,66,,4,32132,32302,27928,974,2000288,0.07,0.7,,"MULTILINESTRING ((-77.105867 38.839923,-77.105157 38.839133))"
first,66,,5,32302,32184,28356,974,2000288,0.2,0.9,,"MULTILINESTRING ((-77.105157 38.839133,-77.102647 38.837122))"
first,66,,6,32184,32264,28099,976,2000290,0.08,0.98,,"MULTILINESTRING ((-77.102647 38.837122,-77.101418 38.836472))"
first,66,,7,32264,32131,28289,977,2000291,0.35,1.33,,"MULTILINESTRING ((-77.101418 38.836472,-77.096148 38.833542))"
first,66,,8,32131,32130,27923,977,2000291,0.12,1.45,,"MULTILINESTRING ((-77.096148 38.833542,-77.094608 38.832362))"
first,66,,9,32130,32152,27921,978,2000292,0.13,1.58,,"MULTILINESTRING ((-77.094608 38.832362,-77.092897 38.831021))"
first,66,,10,32152,32150,28001,981,2000295,0.41,1.99,,"MULTILINESTRING ((-77.092897 38.831021,-77.087447 38.826882))"
first,66,,11,32150,32352,27993,983,2000297,0.29,2.28,,"MULTILINESTRING ((-77.087447 38.826882,-77.083309 38.824112))"
first,66,,12,32352,32108,28507,984,2000298,0.28,2.56,,"MULTILINESTRING ((-77.083309 38.824112,-77.079617 38.821363))"
first,67,,1,32107,32106,27844,988,2000302,0.47,0.47,,"MULTILINESTRING ((-77.080128 38.814182,-77.071547 38.814053))"
first,67,,2,32106,32163,27840,989,2000303,0.19,0.66,,"MULTILINESTRING ((-77.071547 38.814053,-77.068998 38.812133))"
first,67,,3,32163,32347,28036,990,2000304,0.12,0.78,,"MULTILINESTRING ((-77.068998 38.812133,-77.067336 38.810882))"
first,67,,4,32347,32091,28492,991,2000305,0.36,1.14,,"MULTILINESTRING ((-77.067336 38.810882,-77.062638 38.807213))"
first,67,,5,32091,32088,27798,992,2000306,0.1,1.24,,"MULTILINESTRING ((-77.062638 38.807213,-77.06089 38.806893))"
first,67,,6,32088,32157,27792,994,2000308,0.06,1.3,,"MULTILINESTRING ((-77.06089 38.806893,-77.059728 38.806712))"
first,67,,7,32157,32086,28013,994,2000308,0.13,1.43,,"MULTILINESTRING ((-77.059728 38.806712,-77.057278 38.806403))"
first,67,,8,32086,32085,27787,995,2000309,0.14,1.57,,"MULTILINESTRING ((-77.057278 38.806403,-77.054639 38.806031))"
first,67,,9,32085,32079,27783,997,2000311,0.24,1.81,,"MULTILINESTRING ((-77.054639 38.806031,-77.050259 38.805481))"
first,67,,10,32079,32380,27762,998,2000312,0.06,1.87,,"MULTILINESTRING ((-77.050259 38.805481,-77.049178 38.805352))"
first,67,,11,32380,32065,28592,999,2000313,0.12,1.99,,"MULTILINESTRING ((-77.049178 38.805352,-77.046978 38.805073))"
first,67,,12,32065,32212,27712,1001,2000315,0.12,2.11,,"MULTILINESTRING ((-77.046978 38.805073,-77.044756 38.804772))"
first,67,,13,32212,32379,28190,1001,2000315,0.06,2.17,,"MULTILINESTRING ((-77.044756 38.804772,-77.043619 38.804622))"
first,67,,14,32379,32059,28588,1001,2000315,0.06,2.23,,"MULTILINESTRING ((-77.043619 38.804622,-77.042539 38.804493))"
first,67,,15,32059,32166,27693,1003,2000317,0.08,2.31,,"MULTILINESTRING ((-77.042539 38.804493,-77.042297 38.805632))"
first,67,,16,32166,32057,28045,1003,2000317,0.08,2.39,,"MULTILINESTRING ((-77.042297 38.805632,-77.042049 38.806772))"
first,67,,17,32057,32056,27685,1005,2000319,0.24,2.63,,"MULTILINESTRING ((-77.042049 38.806772,-77.041328 38.810183))"
first,68,,1,32208,32051,28172,1007,2000321,0.08,0.08,,"MULTILINESTRING ((-77.040817 38.812454,-77.040589 38.813582))"
first,68,,2,32051,32377,27667,1009,2000323,0.12,0.2,,"MULTILINESTRING ((-77.040589 38.813582,-77.042779 38.813842))"
first,68,,3,32377,32156,28582,1010,2000324,0.12,0.32,,"MULTILINESTRING ((-77.042779 38.813842,-77.044997 38.814143))"
first,68,,4,32156,32203,28009,1012,2000326,0.18,0.5,,"MULTILINESTRING ((-77.044997 38.814143,-77.048349 38.814562))"
first,69,,1,32158,32083,28019,1015,2000329,0.06,0.06,,"MULTILINESTRING ((-77.054128 38.812761,-77.053279 38.812273))"
first,69,,2,32083,32365,27777,1016,2000330,0.04,0.1,,"MULTILINESTRING ((-77.053279 38.812273,-77.053139 38.812852))"
first,69,,3,32365,32201,28546,1018,2000332,0.18,0.28,,"MULTILINESTRING ((-77.053139 38.812852,-77.04991 38.812442))"
first,69,,4,32201,32202,28146,1018,2000332,0.08,0.36,,"MULTILINESTRING ((-77.04991 38.812442,-77.049679 38.813551))"
first,69,,5,32202,32205,28150,1019,2000333,0.06,0.42,,"MULTILINESTRING ((-77.049679 38.813551,-77.048587 38.813423))"
first,69,,6,32205,32054,28159,1021,2000335,0.18,0.6,,"MULTILINESTRING ((-77.048587 38.813423,-77.045249 38.812993))"
first,69,,7,32054,32208,27677,1025,2000339,0.24,0.84,,"MULTILINESTRING ((-77.045249 38.812993,-77.040817 38.812454))"
first,69,,8,32208,32052,28173,1026,2000340,0.08,0.92,,"MULTILINESTRING ((-77.040817 38.812454,-77.041069 38.811311))"
first,69,,9,32052,32056,27668,1026,2000340,0.08,1,,"MULTILINESTRING ((-77.041069 38.811311,-77.041328 38.810183))"
first,69,,10,32056,32057,27683,1028,2000342,0.24,1.24,,"MULTILINESTRING ((-77.041328 38.810183,-77.042049 38.806772))"
first,69,,11,32057,32166,27686,1029,2000343,0.08,1.32,,"MULTILINESTRING ((-77.042049 38.806772,-77.042297 38.805632))"
first,69,,12,32166,32059,28046,1029,2000343,0.08,1.4,,"MULTILINESTRING ((-77.042297 38.805632,-77.042539 38.804493))"
first,69,,13,32059,32379,27695,1030,2000344,0.06,1.46,,"MULTILINESTRING ((-77.042539 38.804493,-77.043619 38.804622))"
first,69,,14,32379,32212,28589,1031,2000345,0.06,1.52,,"MULTILINESTRING ((-77.043619 38.804622,-77.044756 38.804772))"
first,69,,15,32212,32065,28187,1032,2000346,0.12,1.64,,"MULTILINESTRING ((-77.044756 38.804772,-77.046978 38.805073))"
first,69,,16,32065,32380,27713,1034,2000348,0.12,1.76,,"MULTILINESTRING ((-77.046978 38.805073,-77.049178 38.805352))"
first,70,,1,32079,32085,27759,1036,2000350,0.24,0.24,,"MULTILINESTRING ((-77.050259 38.805481,-77.054639 38.806031))"
first,70,,2,32085,32086,27785,1038,2000352,0.14,0.38,,"MULTILINESTRING ((-77.054639 38.806031,-77.057278 38.806403))"
first,70,,3,32086,32157,27788,1039,2000353,0.13,0.51,,"MULTILINESTRING ((-77.057278 38.806403,-77.059728 38.806712))"
first,70,,4,32157,32088,28014,1041,2000355,0.06,0.57,,"MULTILINESTRING ((-77.059728 38.806712,-77.06089 38.806893))"
first,70,,5,32088,32091,27791,1041,2000355,0.1,0.67,,"MULTILINESTRING ((-77.06089 38.806893,-77.062638 38.807213))"
first,70,,6,32091,32347,27801,1043,2000357,0.36,1.03,,"MULTILINESTRING ((-77.062638 38.807213,-77.067336 38.810882))"
first,70,,7,32347,32163,28493,1044,2000358,0.12,1.15,,"MULTILINESTRING ((-77.067336 38.810882,-77.068998 38.812133))"
first,70,,8,32163,32106,28035,1045,2000359,0.19,1.34,,"MULTILINESTRING ((-77.068998 38.812133,-77.071547 38.814053))"
first,70,,9,32106,32351,27841,1047,2000361,0.31,1.65,,"MULTILINESTRING ((-77.071547 38.814053,-77.075317 38.817431))"
first,70,,10,32351,32108,28505,1049,2000363,0.36,2.01,,"MULTILINESTRING ((-77.075317 38.817431,-77.079617 38.821363))"
first,70,,11,32108,32352,27848,1051,2000365,0.28,2.29,,"MULTILINESTRING ((-77.079617 38.821363,-77.083309 38.824112))"
first,70,,12,32352,32150,28508,1052,2000366,0.29,2.58,,"MULTILINESTRING ((-77.083309 38.824112,-77.087447 38.826882))"
first,71,,1,32130,32131,27920,1055,2000369,0.12,0.12,,"MULTILINESTRING ((-77.094608 38.832362,-77.096148 38.833542))"
first,71,,2,32131,32264,27924,1055,2000369,0.35,0.47,,"MULTILINESTRING ((-77.096148 38.833542,-77.101418 38.836472))"
first,71,,3,32264,32184,28290,1056,2000370,0.08,0.55,,"MULTILINESTRING ((-77.101418 38.836472,-77.102647 38.837122))"
first,71,,4,32184,32302,28100,1059,2000373,0.2,0.75,,"MULTILINESTRING ((-77.102647 38.837122,-77.105157 38.839133))"
first,71,,5,32302,32132,28355,1059,2000373,0.07,0.82,,"MULTILINESTRING ((-77.105157 38.839133,-77.105867 38.839923))"
first,71,,6,32132,32133,27927,1059,2000373,0.15,0.97,,"MULTILINESTRING ((-77.105867 38.839923,-77.107548 38.841651))"
first,71,,7,32133,32300,27931,1062,2000376,0.28,1.25,,"MULTILINESTRING ((-77.107548 38.841651,-77.111037 38.838842))"
first,71,,8,32300,32167,28350,1063,2000377,0.21,1.46,,"MULTILINESTRING ((-77.111037 38.838842,-77.114099 38.837043))"
first,72,,1,32157,32088,28014,1066,2000380,0.06,0.06,,"MULTILINESTRING ((-77.059728 38.806712,-77.06089 38.806893))"
first,72,,2,32088,32091,27791,1066,2000380,0.1,0.16,,"MULTILINESTRING ((-77.06089 38.806893,-77.062638 38.807213))"
first,72,,3,32091,32347,27801,1068,2000382,0.36,0.52,,"MULTILINESTRING ((-77.062638 38.807213,-77.067336 38.810882))"
first,72,,4,32347,32163,28493,1069,2000383,0.12,0.64,,"MULTILINESTRING ((-77.067336 38.810882,-77.068998 38.812133))"
first,72,,5,32163,32106,28035,1070,2000384,0.19,0.83,,"MULTILINESTRING ((-77.068998 38.812133,-77.071547 38.814053))"
first,72,,6,32106,32351,27841,1072,2000386,0.31,1.14,,"MULTILINESTRING ((-77.071547 38.814053,-77.075317 38.817431))"
first,72,,7,32351,32108,28505,1074,2000388,0.36,1.5,,"MULTILINESTRING ((-77.075317 38.817431,-77.079617 38.821363))"
first,72,,8,32108,32352,27848,1076,2000390,0.28,1.78,,"MULTILINESTRING ((-77.079617 38.821363,-77.083309 38.824112))"
first,72,,9,32352,32150,28508,1077,2000391,0.29,2.07,,"MULTILINESTRING ((-77.083309 38.824112,-77.087447 38.826882))"
first,72,,10,32150,32152,27990,1079,2000393,0.41,2.48,,"MULTILINESTRING ((-77.087447 38.826882,-77.092897 38.831021))"
first,72,,11,32152,32130,28000,1080,2000394,0.13,2.61,,"MULTILINESTRING ((-77.092897 38.831021,-77.094608 38.832362))"
first,72,,12,32130,32131,27920,1080,2000394,0.12,2.73,,"MULTILINESTRING ((-77.094608 38.832362,-77.096148 38.833542))"
first,72,,13,32131,32264,27924,1080,2000394,0.35,3.08,,"MULTILINESTRING ((-77.096148 38.833542,-77.101418 38.836472))"
first,72,,14,32264,32184,28290,1081,2000395,0.08,3.16,,"MULTILINESTRING ((-77.101418 38.836472,-77.102647 38.837122))"
first,73,,1,32133,32300,27931,1087,2000401,0.28,0.28,,"MULTILINESTRING ((-77.107548 38.841651,-77.111037 38.838842))"
first,73,,2,32300,32167,28350,1088,2000402,0.21,0.49,,"MULTILINESTRING ((-77.111037 38.838842,-77.114099 38.837043))"
first,74,,1,1560,32148,3676,1090,2000404,0.2,0.2,,"MULTILINESTRING ((-77.131843 38.816571,-77.133899 38.814133))"
first,74,,2,32148,32146,27984,1091,2000405,0.24,0.44,,"MULTILINESTRING ((-77.133899 38.814133,-77.129389 38.814231))"
first,74,,3,32146,32141,27973,1091,2000405,0.16,0.6,,"MULTILINESTRING ((-77.129389 38.814231,-77.126629 38.813413))"
first,74,,4,32141,32226,27956,1092,2000406,0.33,0.93,,"MULTILINESTRING ((-77.126629 38.813413,-77.126128 38.818032))"
first,74,,5,32226,32147,28221,1093,2000407,0.58,1.51,,"MULTILINESTRING ((-77.126128 38.818032,-77.121668 38.812282))"
first,74,,6,32147,32316,27977,1099,2000413,0.4,1.91,,"MULTILINESTRING ((-77.121668 38.812282,-77.126259 38.808562))"
first,74,,7,32316,32145,28397,1099,2000413,0.18,2.09,,"MULTILINESTRING ((-77.126259 38.808562,-77.128997 38.807203))"
first,74,,8,32145,32190,27969,1100,2000414,0.03,2.12,,"MULTILINESTRING ((-77.128997 38.807203,-77.129407 38.806873))"
first,74,,9,32190,1548,28115,1101,2000415,0.17,2.29,,"MULTILINESTRING ((-77.129407 38.806873,-77.131218 38.804869))"
first,74,,10,1548,32320,3645,1102,2000416,0.19,2.48,,"MULTILINESTRING ((-77.131218 38.804869,-77.133737 38.802873))"
first,74,,11,32320,34022,28411,1102,2000416,0.26,2.74,,"MULTILINESTRING ((-77.133737 38.802873,-77.134249 38.799151))"
first,74,,12,34022,32322,28699,1103,2000417,0.18,2.92,,"MULTILINESTRING ((-77.134249 38.799151,-77.130867 38.799213))"
